movie_id,title,year,genres,overview,source,status,source_domain,mismatch_start,audit_round,audit_flag,audit_notes
2554,Children of the Damned (1963),1963,Horror|Sci-Fi|Thriller,"Six children are found spread through out the world that not only have enormous intelligence, but identical intelligence and have a strange bond to each other.",https://www.themoviedb.org/movie/30202,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
2563,Beauty (1998),1998,Drama,"Lucy Harmon, an American teenager is arriving in the lush Tuscan countryside to be sculpted by a family friend who lives in a beautiful villa. Lucy visited there four years earlier and exchanged a kiss with an Italian boy with whom she hopes to become reacquainted.",https://www.themoviedb.org/movie/14553,filled_tmdb_tok_loose,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,OK,
2564,"Empty Mirror, The (1999)",1999,Drama,"Adolf Hitler faces himself and must come to terms with his infamous career in an imaginary post-war subterranean bunker where he reviews historical films, dictates his memoirs and encounters Eva Braun, Josef Goebbels, Hermann Göring and Sigmund Freud.",https://www.themoviedb.org/movie/123728,filled_tmdb_tok_loose,www.themoviedb.org,False,rand200_r2;rand300_r3;re_audit200_hr1,OK,
2586,"Goodbye, Lover (1999)",1999,Comedy|Crime|Thriller,Police investigate when a man having an affair with his brother's wife disappears suddenly.,https://www.themoviedb.org/movie/49981,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
2588,Clubland (1998),1998,Drama,"The shy son of an aging comedienne tries to find a balance between his demanding home life, his new girlfriend, and his mother's second chance at fame.",https://www.themoviedb.org/movie/18425,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
2604,Let it Come Down: The Life of Paul Bowles (1998),1998,Documentary,"One of the most enigmatic artists of the 20th century, writer, composer and wanderer Paul Bowles (1910-1999) is profiled by a filmmaker who has been obsessed with his genius since age nineteen. Set against the dramatic landscape of North Africa, the mystery of Bowles (famed author of The Sheltering Sky) begins to unravel in Jennifer Baichwal's poetic and moving Let It Come Down: The Life of Paul Bowles. Rare, candid interviews with the reclusive Bowles--at home in Tangier, as well as in New York during an extraordinary final reunion with Allen Ginsberg and William Burroughs--are intercut with conflicting views of his supporters and detractors. At the time in his mid-eighties, Bowles speaks with unprecedented candor about his work, his controversial private life and his relationships with Gertrude Stein, Tennessee Williams, Truman Capote, the Beats, and his wife and fellow author Jane Bowles.",https://www.themoviedb.org/movie/74140,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
2608,Heaven (1998),1998,Thriller,"A struggling architect, being sued for divorce by his wife and struggling with booze and gambling, finds work remodeling a friend's strip club, the Paradise. There he meets a transsexual stripper who is bothered by accurate, but extremely violent visions of future events. The increasingly violent visions start including the architect, who doesn't believe in the prophesy. One who does however is a psychiatrist who is seeing both the stripper and the architect and is sleeping with the ex-wife. He uses the prophecies for his own financial gain. Finally the scenes from the vision move into reality amidst many plot turns.",https://www.themoviedb.org/movie/213985,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
2609,"King of Masks, The (Bian Lian) (1996)",1996,Drama,Wang Bianlian is an aging street performer known as the King of Mask for his mastery of Sichuan Change Art in a true story. His wife left him with and infant son over 30 years ago. The son died from illness at age 10. This left Wang a melancholy loner aching for a male descendent to learn his rare and dying art.,https://www.themoviedb.org/movie/25471,filled_tmdb_tok,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,OK,
2611,"Winslow Boy, The (1998)",1998,Drama,"Early 20th century England: while toasting his daughter Catherine's engagement, Arthur Winslow learns the royal naval academy expelled his 14-year-old son, Ronnie, for stealing five shillings. Father asks son if it is true; when the lad denies it, Arthur risks fortune, health, domestic peace, and Catherine's prospects to pursue justice.",https://www.themoviedb.org/movie/28519,filled_tmdb_tok,www.themoviedb.org,False,rand200_r2;re_audit200_hr1,OK,
2618,"Castle, The (1997)",1997,Comedy,"A Melbourne family is very happy living near the Melbourne airport. However, they are forced to leave their beloved home (by the Government and airport authorities) to make way for more runways. 'The Castle' is the story of how they fight to remain in their home.",https://www.themoviedb.org/movie/13852,filled_tmdb_tok,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,OK,
2620,This Is My Father (1998),1998,Drama|Romance,"When schoolteacher Kieran Johnson (James Caan) discovers that his father was not a French sailor (as he had been led to believe) but rather an Irish farmer, Kieran looks to his mother (Moya Farrelly) for answers. When she refuses to provide any, Kieran travels to Ireland. In flashbacks, we watch a romance develop between Kieran's mother, a college girl, and his father (Aidan Quinn), an inarticulat",https://www.themoviedb.org/movie/25232,filled_tmdb,www.themoviedb.org,False,rand300_r3,,
2627,Endurance (1998),1998,Documentary|Drama,"The gold medal for the men's 10,000-meter race in the 1996 Atlanta Olympics is won by Ethiopian Haile Gebrselassie.",https://www.themoviedb.org/movie/122190,filled_tmdb,www.themoviedb.org,False,rand200_r1;rand300_r3,,
2645,Dracula (1958),1958,Horror,"Romanticized adaptation of Bram Stoker's 1897 classic. Set in 1913 England, the bloodsucking, but handsome, charming and seductive, Count Dracula seeks an immortal bride.",https://www.themoviedb.org/movie/33521,filled_tmdb,www.themoviedb.org,False,rand200_r2,,
2655,Howling II: Your Sister Is a Werewolf (1985),1985,Horror,"When a young journalist dies in violent circumstances, her brother soon learns, by way of the mysterious Stefan Crosscoe, that his sister has succumbed to the werewolf curse.",https://www.themoviedb.org/movie/29794-howling-ii-stirba-werewolf-bitch,filled_verified,www.themoviedb.org,False,rand200_r2;rand300_r3,,
2679,Finding North (1998),1998,Drama|Romance,"A bank teller unexpectedly joins a grieving gay man on a road trip to Texas, where following his late partner’s clues helps them both heal and move forward.",https://www.imdb.com/title/tt0124555/,fixed_title_year_and_imdb,www.themoviedb.org,False,rand200_r2,,
2680,Floating (1997),1997,Drama,"Floating is the story of a young man's struggle to come of age during a violent period of emotional and financial bankruptcy. The film stars Norman Reedus as Van, a son shouldering the responsibility of his embittered father, with no one to nurture him through his own pain. Van's father is so engrossed in his own troubles that he fails to emotionally support his son. As Doug, Chad Lowe provides Van with friendship, but more importantly, with the knowledge that a ""perfect life"" isn't always what it seems. After Van and Doug engage in a crime spree that ends in tragedy, father and son finally come together for the first time to transcend mourning.",https://www.themoviedb.org/movie/100568,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
2684,Taxman (1999),1999,Comedy|Drama,A tax investigator chasing a tax evader stumbles upon a series of bloody murders and gets wrapped up in an investigation with a rookie cop despite his boss' orders to stay out of the way.,https://www.imdb.com/title/tt0138862/,filled_plot_dataset,www.imdb.com,False,rand200_r1;rand300_r3;re_audit200_hr1,OK,
2697,My Son the Fanatic (1998),1998,Comedy|Drama|Romance,Pakistani taxi-driver Parvez and prostitute Bettina find themselves trapped in the middle when Islamic fundamentalists decide to clean up their local town.,https://www.themoviedb.org/movie/55955,filled_tmdb,www.themoviedb.org,False,rand200_r2;rand300_r3,,
2698,Zone 39 (1997),1997,Sci-Fi,"In a time of misery and fear two enemies come together to prevent an apocalypse conspired by their leaders. 40 years of war between the Federated Republics and the New Territories Union has taken its toll. The cities are overcrowded, farming land is riddled with unexploded mines -- and still there is no hope of peace. In this hostile, decaying world of the future on thing remains constant for Lieutenant Leo Megaw; his love for his pregnant wife. Her access to classified information makes her an increasing liability for the government. When she's ambushed, Leo is forced into exile. As a border patrolman on the isolated outpost of Zone 39, ordered to kill anyone that tries to cross the border, he comes to understand that ultimate catastrophe forced upon his world by his government. The real enemy is not looming across the border but standing right behind him. Now he must reach across the border into enemy territory and form an alliance to save his world.",https://www.themoviedb.org/movie/67067,filled_tmdb,www.themoviedb.org,False,rand300_r3,,
2715,"Velocity of Gary, The (1998)",1998,Comedy|Romance,Gary is in love with Valentino. So is Mary Carmen. Their life changes when Valentino is hit with a deadly disease and is slowly dying in their hands. They tear each other off to end up re-uniting upon their love for the same man.,https://www.themoviedb.org/movie/133575,filled_tmdb_tok,www.themoviedb.org,False,rand200_r2;re_audit200_hr1,OK,
2732,Jules and Jim (Jules et Jim) (1961),1961,Drama,"In Paris, before WWI, two friends, Jules (Austrian) and Jim (French) fall in love with the same woman, Catherine. But Catherine loves and marries Jules. After the war, when they meet again in Germany, Catherine starts to love Jim... This is the story of three people in love, a love which does not affect their friendship, and about how their relationship evolves with the years.",https://www.themoviedb.org/movie/1628,filled_tmdb_tok,www.themoviedb.org,False,rand200_r1;re_audit200_hr1,OK,
2740,"Kindred, The (1986)",1986,Horror,"Amanda's deathbed request to her son, John, was for him to destroy all the lab notes etc. from her last experiment. She also blurts out he had a brother. At the funeral John meets Melissa, who claims to be his mothers biggest fan. Together with some of John's friends they go to Amanda's house, but none are prepared for what they find there.",https://www.themoviedb.org/movie/48660,filled_tmdb_tok,www.themoviedb.org,False,rand200_r1;re_audit200_hr1,OK,
2748,Allan Quartermain and the Lost City of Gold (1987),1987,Action|Adventure,"After his brother Robeson disappears without a trace while exploring Africa in search of a legendary 'white tribe', Allan Quatermain decides to follow in his footsteps to learn what became of him. Soon after arriving, he discovers the Lost City of Gold, controlled by the evil lord Agon, and mined by his legions of white slaves.",https://www.themoviedb.org/movie/9710,filled_tmdb_tok,www.themoviedb.org,False,rand300_r3;re_audit200_hr1,OK,
